timestamp,ch1
1776074472.4280002,-4249.513655842979
1776074472.4320002,-4249.826580265353
1776074472.436,-4247.703164542099
1776074472.44,-4243.836312751331
1776074472.444,-4251.771182032965
1776074472.4480002,-4248.530179086945
1776074472.4520001,-4253.291100655925
1776074472.456,-4250.765353532476
1776074472.46,-4242.539911572923
1776074472.464,-4246.160894174683
1776074472.4680002,-4250.541836087923
1776074472.4720001,-4251.547664588412
1776074472.476,-4255.436868123636
1776074472.48,-4250.1618564321825
1776074472.484,-4249.759525031987
1776074472.488,-4246.004431963495
1776074472.492,-4248.261958153482
1776074472.496,-4250.8100570213865
1776074472.5,-4255.481571612546
1776074472.504,-4251.704126799599
1776074472.5080001,-4251.726478544054
1776074472.512,-4250.497132599012
1776074472.516,-4247.79257151992
1776074472.52,-4248.798400020409
1776074472.524,-4246.339708130326
1776074472.528,-4244.149237173705
1776074472.532,-4253.760487289487
1776074472.536,-4256.666214068677
1776074472.54,-4255.41451637918
1776074472.544,-4249.938338987629
1776074472.548,-4253.6040250783
1776074472.552,-4252.575844833355
1776074472.556,-4247.680812797644
1776074472.56,-4252.709955300088
1776074472.564,-4251.905292499697
1776074472.5679998,-4249.6030628208
1776074472.572,-4251.614719821778
1776074472.576,-4248.150199431205
1776074472.58,-4242.875187739753
1776074472.5839999,-4250.608891321289
1776074472.588,-4252.262920410982
1776074472.592,-4251.346498888314
1776074472.596,-4248.7536965314985
1776074472.6,-4256.17447569066
1776074472.6039999,-4252.3299756443475
1776074472.608,-4253.1569901891935
1776074472.612,-4251.480609355046
1776074472.616,-4249.781876776442
1776074472.62,-4252.17351343316
1776074472.6239998,-4250.050097709906
1776074472.628,-4247.658461053188
1776074472.632,-4249.714821543076
